benchmark_set,algorithm,FM,AM,AR,FM_std,AM_std,AR_std
sipu_compound,AffProp_damp_0.9,0.5319349902958971,0.6751402496170973,0.393164836484844,0.5264300706234999,0.6597438285976314,0.38717606856900655
sipu_d31,AffProp_damp_0.9,0.9518764841730588,0.9642052551050864,0.9502880687072454,0.9518529427542836,0.9642335297313518,0.950263653384117
sipu_flame,AffProp_damp_0.9,0.3841065255596387,0.38177882429138815,0.13783500356016928,0.4033951661360228,0.3932212885435471,0.15213735092104
sipu_jain,AffProp_damp_0.9,0.38669487924502416,0.3773753643842379,0.1194830005387377,0.36231559546191605,0.35881152827487045,0.10444159212451402
sipu_pathbased,AffProp_damp_0.9,0.478885505246549,0.5358036748605501,0.2883648634036048,0.4462074656419927,0.4743542912469538,0.2562070298090541
sipu_r15,AffProp_damp_0.9,0.9932484439315348,0.9938103763245356,0.9927781994136302,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,AffProp_damp_0.9,0.8604600370950575,0.9243470718719684,0.8431893615451417,0.8492450277128848,0.9200718377540288,0.8298593941930567
sipu_s2,AffProp_damp_0.9,0.7029982602024318,0.8284904637941719,0.6539236777668024,0.7081207924748457,0.8295456541417141,0.6602948637145054
sipu_s3,AffProp_damp_0.9,0.4907821151008009,0.6856703903994368,0.41425187409343495,0.4885844204957328,0.6854786554043839,0.4116823164667962
sipu_s4,AffProp_damp_0.9,0.4853201885053972,0.6399003968271164,0.4164873135948147,0.4830591354426917,0.6395720477365417,0.41147953342878746
sipu_spiral,AffProp_damp_0.9,0.3115745812787296,0.3748608306611385,0.13626904406936088,0.3221910397159256,0.4018206009797639,0.1438199422540978
sipu_unbalance,AffProp_damp_0.9,0.4513301726354917,0.6390975676409443,0.2678034454878752,0.5157675749565801,0.6686747480493321,0.3413280830341445
fcps_atom,spectral_n_neigh_10,0.7911065106869223,0.5666302863406008,0.5695185647219957,0.7928109575995619,0.5693764439137479,0.5733036167471024
fcps_chainlink,spectral_n_neigh_10,0.6697040853957934,0.34173734447924475,0.24744052504802175,0.6765288273479868,0.3593455274710004,0.27192171366650764
fcps_engytime,spectral_n_neigh_10,0.903105248742953,0.744056898329601,0.8053890279833068,0.9009494649335263,0.7399497140903354,0.8010118179766421
fcps_hepta,spectral_n_neigh_10,0.7388086787515249,0.7861252434641235,0.6963908171122025,0.7388086787515249,0.7861252434641235,0.6963908171122025
fcps_lsun,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
fcps_target,spectral_n_neigh_10,0.6138856565182299,0.5641785051492398,0.3840504332317804,0.6138856565182299,0.5641785051492398,0.3840504332317804
fcps_tetra,spectral_n_neigh_10,0.6979166993283625,0.6633465008479029,0.5900009233725072,0.6979166993283625,0.6633465008479031,0.5900009233725072
fcps_twodiamonds,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
fcps_wingnut,spectral_n_neigh_10,1.0,1.0,1.0,0.9960629921259844,0.9794539760018492,0.9921337342674684
graves_dense,spectral_n_neigh_10,0.9701651766130176,0.9020918248943449,0.9406017851434008,0.9701651766130176,0.9020918248943449,0.9406017851434008
graves_fuzzyx,spectral_n_neigh_10,0.5854561450276685,0.6513384145356366,0.4620875583530067,0.5879876154820795,0.6531479734928033,0.4657675845493794
graves_line,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
graves_parabolic,spectral_n_neigh_10,0.8180705269932947,0.5275119547107111,0.6364401965131854,0.8008171704749038,0.4939002299085396,0.6017777849026763
graves_ring,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
graves_zigzag,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3distr,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
myOwn_3hearts,spectral_n_neigh_10,0.7521665308961966,0.6565337286348235,0.6163763114041432,0.7440304286430428,0.6453901436920492,0.602347932070972
myOwn_sinAndCos,spectral_n_neigh_10,0.7860745083707051,0.5587763317188845,0.5586757466975536,1.0,1.0,1.0
other_iris,spectral_n_neigh_10,0.7075966543007045,0.6060274572746409,0.5478243612137366,0.6872081437047263,0.5821392705171041,0.5321456497905563
other_iris5,spectral_n_neigh_10,0.4583465026211415,0.14390727475284276,0.10407557354925773,0.4473138709141966,0.07994785201333814,0.09151729098839508
other_square,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
wut_cross,spectral_n_neigh_10,0.6186363671418849,0.6202166491907303,0.4668813695909018,0.6152439459289506,0.6171915043530916,0.4615745912923934
wut_smile,spectral_n_neigh_10,0.5942265055096424,0.7480908127648189,0.4525229805224604,0.5943973408549633,0.7481296075980941,0.4527340349137795
wut_twosplashes,spectral_n_neigh_10,0.5909844131738063,0.1201767630547698,0.13498265327960024,1.0,1.0,1.0
wut_x1,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
wut_x2,spectral_n_neigh_10,0.7965283896897662,0.7706197663135724,0.6895805880263063,0.7951855144568276,0.7455077928160851,0.6882872342370341
wut_x3,spectral_n_neigh_10,0.8155581172170274,0.7969708837708426,0.7466821932660068,0.8108616304747971,0.7936817710709008,0.7398334626177561
wut_z1,spectral_n_neigh_10,0.4662475103411538,0.2670415032241011,0.20058383621701928,0.5826445962651198,0.479208547994733,0.320174655438817
wut_z2,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
wut_z3,spectral_n_neigh_10,1.0,1.0,1.0,0.9983332868987947,0.9950601623005456,0.9976196192753648
sipu_a1,spectral_n_neigh_10,0.952966972122723,0.9655427505960312,0.9505049669764402,0.9314872810907718,0.9477199537017332,0.9279030409957564
sipu_a2,spectral_n_neigh_10,0.9594857199603168,0.9731938331172147,0.9583008938066696,0.9562290285699304,0.9701273528550064,0.9549496047302584
sipu_a3,spectral_n_neigh_10,0.9657937721045536,0.9783137950132008,0.9650998226047262,0.9655298993904731,0.9780997686757934,0.96483059886959
sipu_aggregation,spectral_n_neigh_10,0.9920080295061696,0.9849223572210192,0.9898005667112104,0.98974057283639,0.9821383727236186,0.9869052888528008
sipu_compound,spectral_n_neigh_10,0.7094606607530746,0.8224914239346769,0.6187548862215864,0.6330878531997128,0.7185227671986272,0.5262035885592468
sipu_d31,spectral_n_neigh_10,0.9463729631714566,0.9607053543722801,0.9446022911675738,0.9457692011670972,0.9604315027385752,0.9439786477615458
sipu_flame,spectral_n_neigh_10,0.9769216419447404,0.8987265302391052,0.950144986145664,0.9769216419447404,0.8987265302391052,0.950144986145664
sipu_jain,spectral_n_neigh_10,1.0,1.0,1.0,1.0,1.0,1.0
sipu_pathbased,spectral_n_neigh_10,0.6761041657528677,0.5669455847495031,0.491565045111803,0.6745578992246508,0.5645966032271061,0.488237882747127
sipu_r15,spectral_n_neigh_10,0.9932484439315348,0.9938103763245356,0.9927781994136302,0.9932484439315348,0.9938103763245356,0.9927781994136302
sipu_s1,spectral_n_neigh_10,0.9797701486935532,0.9826687392706349,0.9783237292568716,0.9801656100992464,0.9830332267448864,0.9787475073207323
sipu_s2,spectral_n_neigh_10,0.938362232275086,0.9454807167808662,0.9339613816166408,0.9387253222405179,0.9458364387341344,0.9343506953698032
sipu_s3,spectral_n_neigh_10,0.7442033243664491,0.7952856568014024,0.7258813688330387,0.7437236719113106,0.7941908552726491,0.7253914740490931
sipu_s4,spectral_n_neigh_10,0.6495007780811443,0.7186884229248893,0.6244438045163054,0.6499788359274408,0.7180642868570011,0.6249757068602145
sipu_spiral,spectral_n_neigh_10,0.5242811198749494,0.3556336630019428,0.15840201179946609,0.5204735995109412,0.34989416094238485,0.15006228711829428
sipu_unbalance,spectral_n_neigh_10,0.9123979073493224,0.9219088872284212,0.8767436029451824,0.7068055845334903,0.7823582363355147,0.5904292460868171
